bisai_id,cold,win,draw,lose
894086,big_cold,4.65,4.5,1.65
859329,big_cold,1.74,4.25,6.9
888862,normal,1.59,5.3,6.7
894024,big_cold,2.3,3.6,2.78
894355,little_cold,4.55,4.07,1.8
877371,little_cold,6.48,4.73,1.44
893282,normal,1.91,3.95,4.42
893675,little_cold,2.36,3.4,3.0
893684,big_cold,4.25,3.93,1.95
888861,big_cold,7.7,5.0,1.45
860837,normal,2.33,4.2,6.8
875238,normal,2.15,4.4,5.5
860838,big_cold,6.5,4.45,1.75
860877,normal,1.9,5.0,9.29
889730,normal,1.46,5.79,10.33
882268,normal,2.91,3.8,3.05
887396,normal,4.4,3.55,2.25
859385,normal,1.83,3.76,5.45
894090,normal,1.44,5.0,7.0
874202,little_cold,3.98,3.75,2.4
893691,big_cold,2.9,3.75,2.7
878386,little_cold,5.1,4.0,2.19
889706,little_cold,1.93,3.88,4.33
856828,little_cold,3.4,3.56,2.39
888725,big_cold,2.45,3.7,4.05
860841,normal,2.08,3.9,5.82
856827,normal,3.2,3.5,3.0
889726,normal,2.49,3.5,3.22
893687,normal,9.0,6.5,1.2
889724,little_cold,1.65,3.9,6.2
889727,normal,1.47,4.92,9.6
886727,little_cold,1.8,5.0,12.0
893690,normal,4.8,4.0,1.94
878163,normal,1.63,4.35,6.5
889725,normal,2.63,3.3,3.46
893685,normal,2.09,3.41,3.41
876357,normal,8.25,5.35,1.8
893688,big_cold,3.31,3.9,2.44
859375,big_cold,1.94,3.75,4.9
859414,big_cold,3.04,3.4,2.8
859325,normal,2.72,3.35,4.0
856826,big_cold,2.5,3.56,3.8
883869,big_cold,3.3,3.8,2.98
892679,normal,5.3,4.6,1.67
893318,big_cold,6.49,4.55,1.9
893689,normal,2.12,3.9,4.24
879815,normal,41.0,12.75,1.13
859391,big_cold,3.1,3.4,3.26
892714,big_cold,2.29,4.12,2.61
883565,normal,3.65,3.6,2.9
876701,little_cold,4.67,3.92,2.0
894085,normal,1.8,3.99,4.4
876367,normal,4.4,3.95,2.25
893965,normal,1.49,5.18,8.79
893682,normal,3.66,3.65,2.35
889705,big_cold,4.25,3.89,2.6
894092,little_cold,1.65,4.29,4.3
893896,normal,1.72,4.85,6.8
876694,normal,6.8,4.33,1.88
872150,normal,8.6,4.85,1.51
893683,big_cold,10.4,6.0,1.36
894379,big_cold,3.2,3.35,2.26
893681,normal,1.6,5.16,8.87
876219,little_cold,6.0,4.5,1.67
890637,little_cold,1.75,4.36,6.4
893961,normal,6.45,5.5,1.46
874325,normal,7.53,4.75,1.6
886742,normal,1.4,9.5,21.0
893967,normal,2.32,4.06,4.2
856835,big_cold,2.3,3.7,5.8
893673,big_cold,1.64,4.55,4.66
878396,normal,1.92,4.75,12.0
859368,big_cold,2.77,3.32,3.62
859338,little_cold,3.04,3.4,2.8
878400,normal,2.92,3.8,3.05
886098,normal,1.77,4.15,5.57
856825,little_cold,2.25,3.45,4.7
893679,big_cold,2.22,3.75,3.71
878401,little_cold,3.0,3.5,3.7
891842,normal,5.07,4.06,1.9
886728,normal,1.15,22.5,51.0
886744,normal,3.0,3.25,2.1
856824,big_cold,2.9,3.54,3.48
874322,little_cold,6.25,4.32,1.63
884610,big_cold,4.15,3.77,2.0
887554,little_cold,2.2,3.45,4.3
859381,big_cold,1.97,3.5,5.4
868891,normal,2.7,3.3,3.36
898962,normal,2.16,3.42,4.05
906645,little_cold,2.75,3.37,2.47
889143,little_cold,3.04,3.5,3.0
906646,normal,1.85,4.1,6.1
853984,little_cold,4.75,4.0,2.16
859366,little_cold,2.45,4.45,9.2
853973,big_cold,1.97,3.75,4.1
895354,little_cold,2.06,4.05,6.4
878700,normal,2.8,3.85,3.64
898542,little_cold,1.9,4.85,10.0
856532,normal,3.32,5.25,3.1
859404,big_cold,2.7,3.45,3.52
883922,big_cold,3.6,3.65,2.95
898537,big_cold,2.88,3.35,3.0
871133,normal,13.87,6.18,1.57
898543,normal,2.31,3.6,5.3
847586,big_cold,1.95,3.9,5.57
859415,normal,4.3,3.61,2.25
859434,big_cold,3.01,3.55,3.0
859429,normal,2.3,3.45,4.38
885328,little_cold,2.42,3.6,3.2
898971,normal,1.13,12.0,46.0
859459,little_cold,3.3,3.5,3.4
859400,big_cold,3.0,3.5,2.81
898545,little_cold,1.75,4.7,8.5
894471,normal,51.0,12.5,1.15
906647,little_cold,1.74,3.75,7.2
901237,big_cold,1.71,4.25,8.0
885335,big_cold,2.49,3.58,3.0
904026,normal,4.9,4.15,2.55
859432,big_cold,5.75,3.75,2.0
898469,little_cold,3.44,3.3,2.75
859405,little_cold,2.38,3.42,4.37
853980,normal,2.35,3.77,3.32
898843,normal,2.05,4.0,6.2
888905,little_cold,2.5,3.55,4.3
889142,little_cold,4.2,3.8,2.35
853948,normal,1.18,9.0,21.0
878701,little_cold,3.1,3.75,3.0
906866,normal,2.08,4.0,5.6
898972,normal,2.22,3.53,3.5
898547,normal,2.05,3.62,5.26
859439,normal,2.2,3.7,4.99
871132,big_cold,3.4,3.5,3.4
906867,normal,2.11,4.0,5.1
898544,normal,2.7,3.55,4.2
898541,little_cold,2.35,4.3,9.0
906639,big_cold,4.2,3.6,2.5
859401,big_cold,3.25,3.5,2.93
906441,little_cold,2.0,3.3,3.25
894436,little_cold,7.0,5.75,1.49
898470,normal,3.56,3.55,2.4
898471,little_cold,2.6,3.65,3.45
884614,normal,1.85,5.2,9.31
905573,normal,1.9,4.75,4.2
894433,normal,8.25,5.9,1.44
888378,little_cold,4.1,3.76,2.7
898473,little_cold,4.15,3.68,2.32
884037,normal,3.9,3.7,2.7
894452,big_cold,2.2,3.85,3.27
901224,big_cold,5.5,4.12,1.8
898488,little_cold,2.0,3.6,5.1
888369,big_cold,3.9,3.6,2.7
901234,big_cold,2.33,3.4,4.05
888355,normal,2.25,4.23,6.4
900375,little_cold,29.54,12.0,1.15
889117,normal,6.2,4.1,2.04
894451,normal,13.09,6.5,1.25
894439,little_cold,2.5,4.0,2.9
898489,normal,2.28,3.5,4.8
903656,normal,2.15,4.31,5.75
894450,normal,16.5,10.0,1.28
894442,normal,2.55,4.46,3.57
867918,normal,1.7,5.0,9.0
894431,normal,26.0,13.0,1.17
874644,little_cold,2.06,5.2,8.05
898534,big_cold,2.67,3.4,3.25
894443,big_cold,37.63,11.5,1.15
888365,normal,2.9,3.7,3.65
894440,normal,6.05,4.65,1.5
888360,normal,1.53,5.0,8.0
862642,normal,1.17,7.0,22.25
898539,normal,3.5,3.4,2.44
898491,little_cold,2.7,3.2,4.11
867861,little_cold,2.35,4.3,7.8
893955,normal,3.12,3.5,3.5
901229,big_cold,1.58,4.86,8.72
905656,big_cold,2.94,3.75,3.35
888377,little_cold,2.3,3.9,5.01
901230,normal,2.51,3.55,3.06
888379,big_cold,3.6,3.6,3.8
898466,little_cold,2.8,3.4,3.1
903623,big_cold,1.64,5.25,7.75
888350,little_cold,3.85,3.5,2.85
888371,big_cold,1.65,4.5,6.68
888373,normal,1.95,4.8,7.75
888354,normal,4.0,3.75,2.7
894459,big_cold,9.0,5.79,1.55
901223,normal,1.15,9.22,23.0
862645,normal,1.89,4.05,5.25
898482,little_cold,2.2,3.4,4.45
894444,big_cold,2.7,3.95,2.65
894435,normal,26.74,13.0,1.2
901310,normal,26.0,11.0,1.17
905737,little_cold,1.92,3.75,5.5
888361,little_cold,2.35,4.0,5.0
899040,big_cold,4.19,3.71,2.0
888372,little_cold,3.15,3.65,3.4
894449,normal,2.55,4.15,2.6
905680,big_cold,2.33,3.6,4.05
898481,big_cold,3.03,3.2,2.95
901225,big_cold,1.7,7.0,15.0
905657,normal,19.25,9.9,1.19
888359,normal,4.24,3.75,2.65
888370,little_cold,2.0,4.75,7.03
888362,big_cold,4.4,3.6,2.6
888358,little_cold,4.75,3.86,2.45
905579,normal,1.64,4.4,6.95
905664,big_cold,2.1,3.55,3.6
894430,little_cold,3.5,4.33,2.15
888374,normal,2.05,4.5,6.75
894468,normal,7.0,5.1,1.8
899039,normal,6.8,4.41,1.75
884611,little_cold,2.45,3.84,4.8
888363,normal,2.65,3.61,4.05
905682,normal,1.03,34.0,100.0
899038,big_cold,3.55,3.7,2.65
888367,little_cold,3.55,3.6,3.0
898490,little_cold,2.15,3.4,4.2
888364,normal,3.85,3.6,2.8
888357,little_cold,2.6,3.63,4.1
888375,normal,4.25,3.6,2.6
898487,normal,2.5,3.35,4.0
898483,normal,2.15,3.5,4.8
903631,normal,18.75,8.5,1.32
905735,normal,23.0,10.0,1.22
898484,normal,2.17,3.4,4.8
894446,normal,5.85,4.75,1.67
894445,normal,23.0,10.0,1.2
898480,big_cold,2.5,3.4,4.05
888356,little_cold,2.2,4.2,6.5
898464,little_cold,3.65,3.7,2.33
894448,normal,3.35,3.95,2.12
905667,little_cold,11.0,6.0,1.44
888368,normal,2.6,3.8,4.1
860848,little_cold,1.9,5.2,9.5
903701,little_cold,1.6,6.7,11.5
894441,normal,3.0,3.91,2.85
888366,little_cold,3.85,3.62,2.8
888376,little_cold,2.75,3.55,3.85
898486,big_cold,3.7,3.2,3.65
894434,normal,4.85,4.35,1.62
883540,big_cold,6.6,4.74,1.72
894447,big_cold,2.7,4.33,2.8
854929,normal,8.93,5.2,1.42
877634,big_cold,2.51,3.51,3.0
863912,normal,6.0,3.65,1.9
889189,little_cold,3.0,3.3,3.36
883195,normal,2.25,3.8,4.25
875391,big_cold,2.47,3.35,3.95
878883,little_cold,8.0,4.9,1.58
884956,normal,4.25,3.7,2.22
910829,normal,2.35,3.6,3.9
884626,normal,1.45,11.0,29.0
883190,little_cold,2.88,3.75,2.84
851180,normal,4.9,3.85,2.8
881390,little_cold,2.46,3.37,3.29
891425,little_cold,2.5,3.35,3.66
874711,normal,1.88,3.81,5.7
882298,little_cold,2.38,3.75,3.13
895440,normal,2.17,3.5,5.1
886132,normal,1.84,4.15,5.75
882301,normal,2.81,3.7,3.15
875384,normal,2.45,3.3,3.95
877638,big_cold,2.75,3.45,2.84
863915,normal,1.23,7.7,21.0
883216,little_cold,3.85,4.0,2.02
863913,normal,11.31,5.6,1.38
889186,little_cold,1.72,4.22,7.57
875389,normal,2.27,3.25,4.15
876674,big_cold,2.4,3.6,3.75
887591,big_cold,1.74,4.27,6.2
910882,normal,2.57,3.28,3.5
885805,big_cold,4.05,3.5,2.62
875385,little_cold,2.54,3.25,4.0
881386,normal,1.46,5.0,8.6
877637,big_cold,2.64,3.72,3.1
903625,little_cold,7.1,4.22,1.66
911885,normal,4.9,4.05,1.95
875387,little_cold,2.65,3.25,3.6
896044,big_cold,3.54,3.55,2.6
884323,big_cold,2.45,3.46,4.0
883184,big_cold,2.12,4.0,5.15
903630,big_cold,2.8,3.65,2.95
905702,little_cold,1.95,3.5,6.29
877654,big_cold,2.15,3.78,4.6
862665,normal,2.15,3.63,3.9
911098,big_cold,2.3,3.6,4.17
852992,normal,4.15,3.82,3.38
875383,big_cold,2.8,3.25,3.15
892814,little_cold,1.91,3.55,5.5
888399,big_cold,2.32,3.4,4.26
882299,little_cold,1.51,5.61,8.05
884949,big_cold,2.9,3.6,2.95
862669,normal,3.5,3.3,2.35
862668,normal,9.5,5.0,1.41
884954,big_cold,2.2,3.75,3.96
911107,normal,1.61,3.96,8.5
891428,little_cold,2.51,3.4,3.45
877636,normal,4.35,4.1,2.29
879844,little_cold,2.45,3.76,3.95
883214,little_cold,2.8,3.7,3.58
889989,normal,1.75,3.95,7.5
854927,big_cold,6.94,4.56,1.55
896045,little_cold,3.25,3.5,3.1
883217,normal,1.65,5.7,7.76
876381,normal,1.72,4.35,7.2
852990,little_cold,3.46,3.6,2.88
875390,big_cold,2.9,3.3,3.1
863914,big_cold,2.11,3.5,4.75
880314,big_cold,4.0,3.65,2.25
846947,big_cold,3.0,3.6,3.0
892819,little_cold,2.15,3.45,5.0
875386,little_cold,2.55,3.3,3.59
884330,big_cold,2.22,3.52,4.75
881385,big_cold,4.2,3.65,2.3
878553,normal,2.35,3.8,3.5
887902,normal,2.33,3.5,3.98
900288,little_cold,2.7,3.7,3.0
886073,big_cold,3.64,3.65,2.27
861349,little_cold,2.88,3.6,2.79
868898,normal,1.67,4.35,7.6
899140,big_cold,1.92,3.55,3.8
867936,normal,2.22,3.6,5.04
868079,normal,1.91,3.98,6.4
883646,big_cold,2.12,3.35,4.7
861298,big_cold,2.4,3.59,4.2
888894,little_cold,1.75,3.95,5.5
898869,normal,1.42,11.5,24.0
859386,normal,1.62,4.64,7.52
886072,normal,1.9,3.85,5.0
898855,normal,2.05,3.6,4.7
889200,little_cold,2.91,3.85,4.75
878691,big_cold,4.75,4.0,3.75
878555,big_cold,2.22,3.85,4.22
898866,little_cold,1.36,6.3,12.25
894035,little_cold,2.3,3.3,3.67
887566,normal,2.2,3.62,3.67
876554,little_cold,1.61,4.35,7.8
888891,big_cold,2.49,3.6,3.15
894033,big_cold,2.07,3.36,4.2
887568,big_cold,1.7,4.0,5.75
885790,big_cold,3.88,3.4,2.55
888752,big_cold,10.0,6.25,1.44
898871,little_cold,12.0,6.0,3.65
859384,little_cold,3.4,3.29,2.62
900287,normal,3.94,3.5,2.1
846916,little_cold,1.62,4.59,8.0
900286,normal,1.55,4.75,7.5
861329,big_cold,2.27,4.0,5.57
850148,big_cold,2.6,3.49,3.26
887903,normal,1.53,5.2,10.0
856313,little_cold,1.88,3.91,5.02
859413,normal,2.27,3.35,3.82
851154,little_cold,6.38,4.15,2.1
876337,normal,2.8,3.75,2.97
866460,normal,1.55,6.5,13.0
898459,normal,1.81,4.2,7.0
876729,normal,1.6,5.0,9.0
888433,big_cold,3.0,3.4,2.85
898854,little_cold,3.52,3.4,4.0
856185,normal,2.75,3.61,3.05
899139,normal,6.0,5.2,1.42
894001,normal,2.22,3.4,5.25
859438,normal,2.18,3.38,4.13
868000,little_cold,4.03,3.5,2.25
883637,little_cold,2.51,3.4,4.4
867836,little_cold,2.76,3.35,3.32
879819,big_cold,2.41,3.5,4.27
883636,little_cold,2.43,3.4,4.5
883645,little_cold,2.7,3.25,3.4
850143,normal,2.2,3.85,5.0
885784,normal,11.48,6.2,1.43
898868,little_cold,2.11,3.6,5.2
900381,little_cold,2.1,3.7,3.41
889131,normal,1.63,4.6,6.5
883642,little_cold,4.14,3.38,2.52
859373,normal,2.6,3.25,3.62
856838,big_cold,3.32,3.35,2.68
851150,little_cold,2.82,3.35,3.62
894034,little_cold,2.95,3.05,3.0
866456,little_cold,4.4,3.82,2.08
888431,big_cold,3.45,3.45,2.63
859357,little_cold,4.0,3.37,2.47
894032,big_cold,2.63,3.15,3.36
856263,big_cold,2.85,3.57,2.64
850150,normal,1.89,3.97,5.25
859383,normal,2.93,3.2,3.34
876533,normal,1.57,4.6,8.5
887565,normal,2.54,3.6,3.3
898858,big_cold,1.29,6.0,8.59
888893,little_cold,2.33,4.0,6.0
883638,little_cold,4.75,3.55,2.5
850149,big_cold,3.62,3.7,2.41
876732,big_cold,4.82,3.85,2.0
847579,little_cold,2.62,3.52,3.1
856836,normal,2.56,3.61,4.05
898458,normal,2.31,3.7,3.9
868074,little_cold,2.76,3.4,3.1
884603,normal,3.13,3.6,2.55
891881,normal,1.85,4.02,4.77
900380,normal,3.0,3.6,2.83
851153,big_cold,2.8,3.3,3.1
878552,big_cold,2.27,3.57,3.78
900361,big_cold,5.75,4.5,1.6
894038,little_cold,3.0,3.15,3.36
888890,little_cold,3.0,3.5,2.56
886078,little_cold,4.8,3.9,1.9
866469,little_cold,2.35,4.8,7.6
860869,little_cold,2.25,3.56,4.1
859428,big_cold,3.6,3.3,2.47
878551,normal,2.03,4.5,8.36
867962,normal,1.95,4.93,9.06
887562,normal,2.55,3.51,2.95
860872,big_cold,2.9,3.5,3.1
883644,little_cold,2.46,3.25,4.28
885326,normal,3.32,3.6,2.7
885783,little_cold,1.8,4.75,8.73
898849,normal,1.4,5.55,12.4
846915,little_cold,2.3,3.64,3.52
850146,big_cold,2.21,3.75,4.2
888895,big_cold,3.11,3.6,2.45
886764,big_cold,2.35,3.6,3.9
857020,normal,2.5,3.4,3.5
846917,big_cold,1.77,4.27,6.1
900271,normal,4.33,3.9,1.85
856182,normal,2.45,3.9,3.77
883641,normal,2.14,3.55,5.0
888432,normal,1.97,3.6,5.0
896630,normal,2.4,3.8,3.42
878554,normal,2.62,3.7,2.94
878550,normal,2.25,3.6,4.8
868897,normal,1.67,4.03,6.7
859402,big_cold,3.59,3.36,2.47
883640,normal,3.01,3.2,3.76
878549,little_cold,2.05,3.75,5.2
867954,little_cold,3.18,3.5,2.78
900379,little_cold,1.95,4.1,4.75
867841,little_cold,1.6,4.2,8.3
878689,big_cold,2.61,3.5,3.2
856183,normal,2.52,3.65,3.11
860873,normal,2.75,3.5,3.75
900301,little_cold,2.35,3.4,2.95
876432,big_cold,2.07,3.74,4.62
856525,big_cold,8.5,6.4,1.3
898848,big_cold,3.25,3.35,2.82
895418,normal,1.37,8.5,21.0
889199,normal,5.5,3.55,2.15
861306,little_cold,3.1,3.5,3.0
860874,normal,4.95,4.4,7.7
879822,normal,2.18,5.0,5.0
856187,big_cold,1.9,4.17,6.0
856840,normal,2.14,3.6,4.9
894036,big_cold,2.5,3.2,3.35
859376,normal,4.45,3.6,2.35
876731,normal,2.76,3.5,3.0
846919,normal,2.71,3.66,3.15
887904,normal,1.85,3.65,5.9
876605,little_cold,2.65,3.5,3.22
847569,little_cold,2.68,3.55,3.15
846920,big_cold,2.17,3.69,3.95
850144,big_cold,2.7,3.62,3.13
878690,normal,7.54,4.5,1.65
859412,normal,3.4,3.45,2.56
861315,normal,3.12,3.6,3.6
900263,normal,6.4,4.11,1.64
898865,normal,1.35,6.0,15.0
897637,normal,11.0,5.8,1.4
896632,normal,1.95,4.33,5.26
855339,normal,2.75,3.7,2.88
895417,normal,1.35,6.75,15.0
898870,normal,8.0,5.0,3.6
874551,big_cold,2.45,3.75,3.75
891836,normal,1.72,4.16,6.0
890032,normal,1.4,5.1,9.0
893326,big_cold,3.54,3.95,2.09
893344,normal,3.02,3.77,2.98
891852,normal,1.4,5.2,10.5
893346,little_cold,3.82,4.0,1.91
885715,normal,2.1,4.8,7.5
887360,normal,1.22,9.0,26.0
882234,normal,3.08,3.75,2.65
893299,big_cold,3.0,3.75,2.45
878394,normal,7.5,4.65,1.7
882267,normal,6.0,4.5,1.6
876192,normal,5.2,4.33,1.73
893669,big_cold,1.95,3.3,3.7
891843,normal,1.91,4.06,4.82
878404,normal,1.2,9.72,29.0
893325,little_cold,3.83,3.85,2.05
882280,normal,2.15,4.0,2.8
893663,big_cold,3.15,4.55,1.85
893281,normal,1.6,4.33,6.87
893300,big_cold,5.03,4.11,1.78
887865,normal,12.0,6.0,1.45
893296,normal,3.35,3.85,2.6
874421,normal,4.0,3.71,2.09
893677,big_cold,3.26,3.85,2.19
882230,big_cold,3.2,3.6,2.51
893307,normal,2.7,3.6,2.9
891823,normal,1.44,5.18,9.0
892716,normal,1.7,4.25,5.6
876222,normal,3.29,3.9,2.25
882288,normal,5.47,4.03,1.87
893314,little_cold,10.0,5.6,1.37
882265,normal,1.75,4.23,4.25
893345,normal,2.4,3.79,3.62
882281,little_cold,7.5,5.5,1.46
892718,normal,1.34,6.2,13.0
874426,normal,7.0,4.71,1.73
868888,little_cold,2.3,3.35,3.84
886034,big_cold,3.3,3.4,2.4
893291,little_cold,2.69,3.65,3.04
887868,normal,7.0,4.33,1.55
874548,little_cold,7.3,4.8,1.51
893903,little_cold,6.25,5.25,1.46
876217,little_cold,4.5,4.1,1.82
878387,little_cold,2.38,3.6,3.7
893676,normal,2.35,3.45,3.25
885531,little_cold,2.81,3.7,2.92
893342,big_cold,3.75,4.0,1.9
893348,normal,3.58,4.2,1.89
874406,big_cold,2.05,4.55,5.86
878398,little_cold,4.89,3.7,2.12
878392,normal,1.47,5.75,12.5
888726,little_cold,1.6,4.62,9.04
875248,normal,6.5,4.52,1.64
891830,little_cold,2.27,3.8,3.48
877318,normal,20.0,13.5,1.05
883944,normal,2.35,3.5,3.5
888348,normal,1.56,4.35,7.7
893308,normal,3.89,3.56,2.12
891876,normal,1.38,8.0,13.0
892693,little_cold,3.43,4.0,3.7
877292,big_cold,3.4,3.8,2.24
893290,little_cold,2.9,3.4,2.8
892733,little_cold,2.8,3.75,2.44
883573,big_cold,5.2,4.7,1.71
893898,normal,1.22,6.53,13.0
891824,big_cold,3.54,3.7,2.32
891882,normal,1.45,5.9,12.0
886042,normal,1.17,11.72,34.0
893309,normal,8.0,4.79,1.48
893347,big_cold,1.82,4.65,5.6
882269,normal,2.8,4.26,2.3
882271,normal,3.84,3.9,2.0
891885,normal,1.45,5.3,8.61
876043,big_cold,2.85,3.85,3.16
891860,normal,1.72,4.35,6.8
855332,big_cold,2.2,3.76,4.42
893283,big_cold,2.87,3.75,2.94
893343,normal,2.88,3.4,3.55
893327,normal,7.25,4.8,1.55
891851,normal,1.13,15.0,41.0
891862,big_cold,2.17,3.85,4.3
891888,normal,1.3,6.69,12.78
893678,little_cold,3.92,3.9,2.1
882282,big_cold,3.25,3.9,2.8
875247,big_cold,3.05,3.73,2.36
859286,big_cold,3.75,3.28,2.46
876154,big_cold,2.75,3.65,3.06
876132,normal,3.15,3.35,2.99
885591,little_cold,3.22,3.85,2.8
877297,big_cold,2.47,3.7,3.45
867972,normal,2.15,3.87,5.13
856258,little_cold,2.45,3.75,3.44
885636,big_cold,2.21,3.7,3.3
885640,normal,5.25,4.3,1.69
885578,normal,3.77,3.7,2.06
851135,big_cold,2.24,3.5,4.4
860829,big_cold,3.25,3.7,4.15
856171,little_cold,3.0,3.56,2.7
885585,normal,3.58,3.68,2.26
855317,big_cold,2.15,3.74,4.85
856304,normal,2.35,3.6,3.6
847559,normal,4.65,3.75,2.08
859321,normal,1.75,3.8,6.6
885586,normal,7.5,4.5,2.05
859328,normal,5.1,3.4,2.1
856809,big_cold,5.35,3.54,2.27
859324,little_cold,3.85,3.25,2.45
859361,normal,2.46,3.39,3.88
850100,little_cold,3.2,3.69,2.9
856166,big_cold,4.3,3.9,2.0
860832,big_cold,2.05,3.5,4.74
860835,normal,1.8,4.75,9.0
885306,normal,2.45,3.9,3.39
859356,little_cold,2.8,3.65,7.1
868042,little_cold,3.44,3.4,2.85
885626,normal,11.0,7.5,1.27
850099,normal,2.4,3.76,4.2
885592,big_cold,2.55,3.9,3.9
867996,normal,1.65,4.56,8.0
846886,big_cold,2.65,3.6,3.7
855315,normal,3.13,3.85,2.71
859310,little_cold,3.48,3.35,2.6
885643,big_cold,3.3,3.6,2.35
885614,normal,11.5,8.25,1.22
846890,normal,2.2,3.52,3.88
885305,little_cold,9.5,6.75,1.35
846887,normal,3.6,3.55,2.52
861301,normal,1.51,5.45,11.03
876355,normal,1.68,4.17,6.13
885638,little_cold,2.0,3.8,3.75
856991,normal,2.56,3.27,3.15
876356,big_cold,1.91,4.14,5.19
868865,normal,2.32,3.4,4.35
885642,big_cold,1.82,4.0,4.22
859281,normal,4.65,3.51,2.1
885587,normal,1.78,6.0,8.5
885637,normal,28.0,28.0,1.02
885641,normal,34.0,14.25,1.08
859364,little_cold,4.9,3.4,2.1
883303,little_cold,2.91,3.85,2.7
885593,big_cold,8.55,5.5,1.53
856257,big_cold,1.84,4.07,5.25
885579,normal,1.9,3.65,4.5
861283,little_cold,2.64,3.55,3.2
876285,normal,5.5,4.6,1.88
860833,big_cold,2.0,3.75,4.61
861304,normal,1.81,3.65,6.5
876060,normal,1.52,5.0,11.0
885281,normal,5.6,4.0,2.0
846884,big_cold,1.7,4.25,7.35
856253,normal,1.99,3.84,5.4
861303,normal,3.0,3.5,2.74
855320,normal,2.54,3.71,3.84
885521,little_cold,1.82,3.74,6.5
875899,normal,3.2,3.85,2.55
868048,little_cold,1.62,4.64,8.1
860834,little_cold,10.5,4.7,4.8
856172,normal,2.4,3.75,3.22
885627,little_cold,2.55,3.65,3.08
885577,normal,2.8,4.1,4.34
867928,big_cold,2.41,3.3,3.7
885590,big_cold,2.4,3.9,2.94
885608,normal,1.31,6.75,11.1
851131,little_cold,3.21,3.4,3.9
885639,little_cold,2.3,3.75,3.4
850097,little_cold,2.1,4.0,5.8
885588,big_cold,6.29,4.46,1.57
885516,normal,1.44,5.53,11.35
859326,normal,6.5,3.51,1.91
867857,normal,2.04,3.51,4.77
883560,normal,5.28,4.35,1.75
856808,little_cold,5.5,4.05,2.35
885517,little_cold,1.45,7.75,12.75
859362,normal,3.2,3.3,3.8
868069,normal,3.02,3.95,4.95
866472,normal,1.36,7.0,17.0
874694,little_cold,1.7,4.0,6.5
907451,normal,1.67,5.0,10.0
877624,big_cold,2.2,3.82,3.85
883175,little_cold,1.9,4.15,4.62
875365,normal,3.05,3.6,3.9
863923,normal,2.4,3.7,4.2
889179,normal,4.55,3.55,2.44
886113,little_cold,5.55,3.95,2.25
875362,big_cold,3.4,3.65,3.85
906931,normal,4.5,4.5,2.08
883200,little_cold,1.63,6.25,9.0
854916,normal,5.5,4.33,1.7
893981,little_cold,11.0,5.25,1.42
876545,normal,3.5,3.45,3.2
884947,normal,2.4,3.6,4.0
907233,normal,1.66,4.0,7.0
885711,big_cold,3.25,3.65,2.92
883167,little_cold,2.1,3.85,3.52
895426,normal,7.0,4.5,1.72
884941,little_cold,2.05,3.75,5.0
883188,big_cold,4.25,4.15,2.31
852987,normal,2.66,3.56,3.42
874692,normal,10.0,4.92,1.57
898548,normal,5.55,3.69,2.3
895702,normal,3.4,3.35,3.44
903718,big_cold,2.0,3.75,4.9
885795,normal,15.0,7.0,1.35
907191,little_cold,1.73,4.46,7.48
907001,normal,4.33,3.5,2.2
860858,big_cold,1.7,4.2,7.6
906453,normal,9.04,5.02,1.47
883191,normal,2.83,4.1,2.88
906456,big_cold,5.2,3.78,2.01
875366,little_cold,3.15,3.65,4.0
875371,big_cold,3.5,3.6,3.75
881373,normal,7.4,4.16,2.0
884300,normal,1.62,4.15,7.5
898546,normal,2.6,3.36,3.2
875369,normal,3.1,3.25,4.15
884945,big_cold,3.65,3.61,2.5
906514,little_cold,2.35,3.8,5.1
877626,big_cold,2.15,3.97,4.5
898540,little_cold,1.8,5.91,15.0
883215,normal,1.95,3.9,4.27
875363,big_cold,3.1,3.6,3.75
863883,normal,2.45,3.42,3.33
888380,normal,2.0,4.5,7.5
863924,normal,5.2,3.75,2.05
906393,normal,4.0,3.72,1.96
883164,normal,3.42,4.0,2.2
854917,little_cold,1.21,8.25,19.0
875367,normal,3.0,3.65,4.35
906454,little_cold,1.52,5.25,9.85
852973,little_cold,2.3,3.7,3.8
876481,big_cold,3.25,3.6,3.15
862647,normal,7.0,4.25,1.85
854919,normal,1.1,13.0,41.0
880273,normal,2.55,3.65,4.98
906932,normal,4.3,4.0,4.0
863926,little_cold,1.5,4.55,9.7
879826,big_cold,3.15,3.8,2.9
877627,normal,1.58,5.45,8.0
875370,big_cold,2.7,3.65,4.75
877623,normal,1.86,4.18,5.5
889115,normal,3.0,3.35,2.89
884307,normal,2.3,3.53,3.75
906524,normal,1.85,4.2,7.0
877632,normal,2.25,4.33,4.9
883199,normal,7.59,5.17,1.54
863884,normal,2.25,3.52,3.78
906525,normal,1.42,6.5,16.35
883187,big_cold,2.0,4.0,4.85
911104,big_cold,3.99,3.52,2.18
906887,little_cold,2.52,3.5,3.4
909857,normal,1.25,8.7,21.0
875909,little_cold,1.82,3.8,5.5
906888,little_cold,1.53,5.5,10.0
906901,little_cold,3.85,3.7,2.1
909858,big_cold,3.15,3.75,2.5
906903,normal,7.5,5.0,1.55
906900,normal,1.45,6.0,11.5
906899,normal,4.2,3.74,2.5
901315,normal,19.0,10.0,1.17
901239,normal,8.57,4.75,1.61
854923,normal,2.34,3.75,3.5
906893,normal,1.43,6.0,12.0
