,bisai,host,guest
54539,832574,1,0
54540,837701,0,1
54541,837714,1,1
54542,837715,0,5
54543,838571,1,0
54544,839065,1,1
54545,839148,2,1
54546,839163,1,1
54547,839377,4,1
54548,839382,2,2
54549,839383,2,0
54550,839384,2,2
54551,839385,4,0
54552,839386,1,0
54553,839387,1,1
54554,839388,4,2
54555,839389,1,0
54556,839390,4,0
54557,839391,3,1
54558,839392,3,1
54559,839393,4,2
54560,839394,0,2
54561,839395,3,1
54562,839396,1,1
54563,839397,0,1
54564,839398,2,2
54565,839399,2,1
54566,839400,2,0
54567,839401,1,1
54568,839402,1,0
54569,839407,3,1
54570,839408,1,1
54571,839417,0,1
54572,819182,1,0
54573,827856,5,0
54574,833609,2,2
54575,833624,2,4
54576,807365,0,4
54577,819177,0,0
54578,835521,1,1
54579,834606,1,3
54580,778353,3,1
54581,795372,0,2
54582,798534,2,1
54583,798601,0,1
54584,798612,2,0
54585,798886,2,1
54586,799275,1,1
54587,799278,1,1
54588,799281,2,1
54589,799282,0,1
54590,802103,3,2
54591,802104,0,2
54592,802109,0,1
54593,803256,1,0
54594,809408,2,2
54595,820462,1,1
54596,822476,1,2
54597,826567,6,0
54598,826943,0,2
54599,832539,1,0
54600,832540,1,1
54601,832556,1,2
54602,832557,2,1
54603,839067,1,0
54604,811460,2,0
54605,826956,0,2
54606,827009,2,0
54607,808997,3,2
54608,809010,2,2
54609,811680,2,1
54610,820093,1,1
54611,835522,0,0
54612,797366,1,0
54613,797548,3,2
54614,797550,1,2
54615,837532,1,3
54616,774590,1,4
54617,791789,1,2
54618,793114,3,2
54619,793118,2,2
54620,796777,1,2
54621,799053,3,1
54622,800430,0,3
54623,802107,1,1
54624,802144,0,1
54625,802145,0,2
54626,805901,4,1
54627,805908,2,1
54628,807389,0,1
54629,808144,2,2
54630,808146,2,2
54631,808148,3,2
54632,808150,2,1
54633,812463,1,3
54634,813504,2,2
54635,814499,3,1
54636,819793,1,1
54637,819799,4,5
54638,821851,3,2
54639,821863,1,0
54640,822730,1,0
54641,826573,2,2
54642,829305,1,2
54643,829311,0,0
54644,837666,2,3
54645,837704,2,2
54646,839057,0,1
54647,839058,3,1
54648,839118,1,0
54649,839119,3,0
54650,839120,7,0
54651,778356,0,1
54652,808634,1,1
54653,836958,0,3
54654,798602,0,2
54655,792406,0,3
54656,794590,1,1
54657,794591,2,1
54658,796994,3,1
54659,796996,0,1
54660,796997,2,1
54661,800697,1,5
54662,807392,0,1
54663,820089,0,0
54664,820091,1,1
54665,820095,0,0
54666,771844,2,2
54667,807388,0,1
54668,833625,1,2
54669,800518,2,2
54670,802573,3,0
54671,807383,1,2
54672,826574,2,1
54673,832542,4,1
54674,836914,1,2
54675,837699,0,3
54676,771845,0,2
54677,775438,4,3
54678,798881,2,1
54679,802600,1,1
54680,802609,2,2
54681,811462,4,0
54682,834609,0,1
54683,794592,0,2
54684,767783,0,2
54685,791795,1,2
54686,791840,0,1
54687,795367,2,0
54688,795368,1,1
54689,795370,3,0
54690,795373,0,1
54691,795375,1,2
54692,797370,1,1
54693,802604,0,3
54694,802610,1,6
54695,802614,2,0
54696,811681,2,2
54697,837534,0,0
54698,837535,3,0
54699,839066,0,1
54700,768744,5,0
54701,799279,4,2
54702,808142,1,0
54703,791792,3,0
54704,808633,5,2
54705,827742,4,1
54706,827743,3,1
54707,835533,3,1
54708,839447,0,1
54709,771846,0,2
54710,778650,4,1
54711,778651,2,0
54712,778652,0,1
54713,784177,1,3
54714,794593,1,1
54715,794594,1,1
54716,799975,0,0
54717,814503,1,1
54718,783710,4,0
54719,768735,1,4
54720,837695,0,2
54721,783514,0,2
54722,783516,1,3
54723,783705,3,0
54724,783709,4,2
54725,783713,0,1
54726,775440,2,2
54727,808639,3,0
54728,808642,1,3
54729,768734,3,1
54730,838134,0,0
54731,827745,0,2
54732,839060,3,1
54733,768737,1,1
54734,787814,1,3
54735,816433,2,0
54736,793998,1,1
54737,802562,2,1
54738,837126,2,1
54739,838916,2,3
54740,838916,2,3
54741,767767,0,1
54742,768740,4,1
54743,816437,1,1
54744,768743,0,1
54745,783517,2,0
54746,783706,1,1
54747,787817,1,0
54748,793999,2,1
54749,794000,1,3
54750,767776,0,1
54751,794001,0,1
54752,794002,2,2
54753,777732,2,0
54754,777737,3,0
54755,777738,0,0
54756,777742,2,1
54757,778544,2,1
54758,778546,0,1
54759,777736,0,0
54760,777740,4,2
54761,779195,2,3
54762,838545,0,1
54763,838561,1,0
54764,777733,2,0
54765,777735,2,2
54766,778545,2,1
54767,802856,2,1
54768,777734,1,2
54769,777739,0,2
54770,777741,3,2
54771,784693,1,4
54772,792026,0,1
54773,823206,0,0
54774,838558,1,2
54775,823205,0,0
54776,802855,1,2
54777,800169,2,1
54778,812812,1,1
54779,839646,0,11
54780,814282,2,2
54781,821260,0,3
54782,821263,1,0
54783,837147,1,1
54784,839535,1,2
54785,839544,1,0
54786,838393,0,0
54787,839637,5,4
54788,839087,0,1
54789,808145,2,3
54790,808636,1,2
54791,819173,2,0
54792,819180,2,3
54793,819523,2,1
54794,819524,0,1
54795,819528,0,0
54796,819796,1,0
54797,819798,0,0
54798,820096,0,1
54799,821265,1,0
54800,821670,0,1
54801,821681,0,0
54802,828378,1,1
54803,828386,0,2
54804,837393,0,0
54805,839467,0,3
54806,839642,1,2
54807,839643,0,2
54808,819525,1,2
54809,838889,0,1
54810,839088,4,0
54811,794595,1,0
54812,799056,1,2
54813,805906,2,1
54814,814487,0,1
54815,839089,0,2
54816,802147,3,1
54817,773858,2,5
54818,773860,6,1
54819,773861,1,4
54820,773862,1,2
54821,779884,1,3
54822,779885,4,0
54823,779886,0,2
54824,779887,2,1
54825,779888,1,1
54826,779889,1,1
54827,781650,4,0
54828,781876,0,1
54829,788476,1,2
54830,796388,3,0
54831,813500,1,1
54832,813509,0,1
54833,813510,1,1
54834,817190,5,0
54835,817191,1,1
54836,821261,2,1
54837,821262,0,0
54838,821669,0,0
54839,825050,0,1
54840,825092,3,0
54841,825892,5,2
54842,837392,1,1
54843,839074,4,1
54844,839090,1,1
54845,797172,0,1
54846,796798,3,0
54847,800792,0,1
54848,800797,5,2
54849,800801,1,0
54850,809006,1,0
54851,813055,2,0
54852,813060,3,1
54853,823204,4,2
54854,825941,3,3
54855,839077,0,2
54856,839268,11,0
54857,839588,1,0
54858,839589,0,0
54859,839590,1,1
54860,839591,1,1
54861,839592,3,2
54862,782131,2,0
54863,782134,0,0
54864,797368,0,2
54865,797369,5,1
54866,795371,1,1
54867,798608,3,1
54868,799667,1,1
54869,799669,5,0
54870,799977,1,0
54871,803216,0,0
54872,803241,1,1
54873,809904,0,3
54874,809905,0,0
54875,813053,2,1
54876,813061,1,1
54877,813498,0,1
54878,813499,1,1
54879,813501,1,1
54880,813503,1,0
54881,813508,1,3
54882,818051,5,1
54883,818052,3,0
54884,820398,1,1
54885,821264,1,3
54886,833864,0,0
54887,836925,3,1
54888,836929,1,2
54889,837146,1,0
54890,837149,0,0
54891,837150,1,1
54892,837151,0,1
54893,837153,1,1
54894,837395,1,1
54895,837396,1,1
54896,838849,2,0
54897,839619,0,2
54898,839620,3,3
54899,839621,1,1
54900,839622,0,0
54901,839624,1,1
54902,839628,2,5
54903,839629,2,1
54904,839630,1,0
54905,839631,1,3
54906,839632,3,0
54907,839633,4,1
54908,839634,7,0
54909,839635,5,1
54910,839636,3,0
54911,839638,3,0
54912,839640,0,2
54913,839647,3,3
54914,839648,2,0
54915,793375,4,2
54916,837394,1,0
54917,788477,1,4
54918,791787,1,0
54919,794596,2,5
54920,794597,1,1
54921,795012,3,1
54922,795013,3,1
54923,795014,1,2
54924,812673,3,1
54925,812808,3,0
54926,813052,3,2
54927,813054,0,3
54928,813058,1,1
54929,813059,1,0
54930,813063,3,0
54931,815852,0,3
54932,815858,1,1
54933,815859,3,1
54934,815863,5,2
54935,820402,0,4
54936,821847,1,1
54937,825334,0,0
54938,828275,0,0
54939,838968,3,1
54940,838969,2,1
54941,838971,3,1
54942,838972,0,0
54943,838973,1,0
54944,839470,0,1
54945,839653,1,0
54946,839654,0,3
54947,839655,0,0
54948,839656,2,4
54949,775009,3,0
54950,775011,2,4
54951,775012,2,0
54952,775139,2,0
54953,775140,4,1
54954,777098,0,1
54955,787810,3,0
54956,787813,2,0
54957,797547,2,0
54958,797549,1,1
54959,798698,0,0
54960,799052,0,2
54961,799280,0,4
54962,799972,2,3
54963,799973,0,1
54964,799974,0,1
54965,799976,3,1
54966,800163,3,0
54967,801341,0,3
54968,801570,1,3
54969,802601,2,0
54970,802615,2,1
54971,805029,0,2
54972,805031,0,0
54973,805033,0,0
54974,805056,1,0
54975,807289,4,1
54976,807320,3,0
54977,812199,4,0
54978,814485,3,0
54979,814489,2,0
54980,814491,3,2
54981,814493,1,1
54982,814497,2,1
54983,814501,2,1
54984,817605,1,1
54985,817606,2,0
54986,817607,4,2
54987,817608,1,2
54988,817791,0,7
54989,817792,7,1
54990,817794,3,3
54991,817795,3,3
54992,817796,1,3
54993,818053,0,5
54994,820396,2,3
54995,820400,1,2
54996,821833,1,3
54997,822746,3,3
54998,824673,2,0
54999,824674,0,2
55000,824687,2,2
55001,824689,3,0
55002,825083,3,3
55003,825252,1,0
55004,825259,4,0
55005,825958,0,1
55006,826957,1,3
55007,826994,0,4
55008,827011,0,1
55009,827249,3,1
55010,835061,0,1
55011,836912,0,1
55012,836935,4,3
55013,837152,1,1
55014,837706,0,0
55015,837709,2,3
55016,837710,4,3
55017,837712,0,5
55018,839073,2,1
55019,839075,0,5
55020,839639,2,4
55021,839641,2,4
55022,839644,4,1
55023,839649,1,1
55024,839668,2,1
55025,839669,0,0
55026,839670,2,0
55027,824683,4,2
55028,837399,0,2
55029,774589,3,1
55030,775008,2,5
55031,793115,0,0
55032,798249,0,2
55033,798260,6,0
55034,798265,3,0
55035,800149,3,2
55036,800699,0,1
55037,809009,1,0
55038,822057,1,1
55039,822061,0,2
55040,834150,2,1
55041,837194,0,0
55042,778355,3,2
55043,778358,3,0
55044,778359,3,0
55045,796389,3,1
55046,796391,5,2
55047,796797,0,2
55048,797367,3,1
55049,805909,0,1
55050,806599,0,1
55051,808638,0,2
55052,814016,0,2
55053,814018,3,1
55054,814021,4,3
55055,814025,2,0
55056,814030,4,2
55057,814033,1,0
55058,817020,4,3
55059,817021,1,1
55060,817024,1,2
55061,817025,4,2
55062,818317,0,1
55063,822487,1,0
55064,828383,0,1
55065,832590,5,1
55066,837694,1,1
55067,837696,1,5
55068,837697,1,1
55069,837698,2,1
55070,837702,0,6
55071,837703,1,7
55072,837705,1,5
55073,837707,0,0
55074,837713,4,1
55075,839022,1,3
55076,839068,1,0
55077,839076,2,1
55078,839084,1,6
55079,839162,0,0
55080,839645,3,0
55081,835523,3,1
55082,796995,2,1
55083,819178,0,0
55084,833610,2,1
55085,833626,1,4
55086,839659,0,1
55087,838983,4,1
55088,794598,1,5
55089,792414,6,2
55090,795369,0,0
55091,798880,0,2
55092,806596,0,1
55093,807290,2,1
55094,808141,1,0
55095,808147,3,1
55096,808149,1,1
55097,808151,3,2
55098,817023,2,4
55099,819174,1,0
55100,819175,1,1
55101,819176,2,2
55102,819179,2,1
55103,819181,1,0
55104,819795,1,0
55105,819797,2,0
55106,820090,1,0
55107,820097,2,1
55108,821852,1,3
55109,821854,1,0
55110,826566,3,0
55111,826578,3,0
55112,826955,3,1
55113,827240,1,1
55114,837708,1,0
55115,838982,4,1
55116,839085,0,1
55117,839657,0,0
55118,811470,1,1
55119,826993,1,3
55120,827012,0,3
55121,835060,2,2
55122,777097,1,4
55123,777104,6,0
55124,799051,2,2
55125,800700,1,0
55126,808992,2,4
55127,809003,2,0
55128,819527,1,0
55129,833930,2,1
55130,835519,1,3
55131,835520,1,1
55132,837536,1,2
55133,774586,1,1
55134,774587,3,1
55135,774588,2,0
55136,775006,2,0
55137,775007,1,2
55138,775010,2,3
55139,791788,0,4
55140,793117,3,1
55141,796781,3,1
55142,805904,1,0
55143,812206,2,2
55144,819526,0,1
55145,819792,0,3
55146,819794,0,1
55147,820094,1,0
55148,826570,0,1
55149,828375,2,0
55150,838999,1,2
55151,839658,3,1
55152,775441,1,0
55153,778357,0,3
55154,808635,4,0
55155,796383,2,1
55156,796392,1,3
55157,802572,1,1
55158,832576,3,0
55159,833611,2,3
55160,794003,4,2
55161,805021,3,2
55162,805028,1,1
55163,805902,1,0
55164,836913,1,1
55165,807363,2,0
55166,808143,2,0
55167,798885,0,0
55168,811464,3,3
55169,834610,4,2
55170,839471,6,1
55171,767766,4,0
55172,774593,3,1
55173,787808,2,2
55174,787811,0,1
55175,787815,1,4
55176,791837,2,0
55177,811682,4,1
55178,839472,4,1
55179,837700,2,0
55180,775442,2,2
55181,808640,2,2
55182,827738,3,1
55183,827739,2,1
55184,827741,0,1
55185,839660,0,5
55186,839661,4,2
55187,814495,0,0
55188,767771,4,1
55189,787809,3,1
55190,787812,2,3
55191,795374,1,4
55192,768745,2,1
55193,768747,2,0
55194,768736,3,1
55195,816434,2,1
55196,816427,1,2
55197,838980,1,2
55198,839059,1,1
55199,787816,4,1
55200,811683,0,1
55201,816435,0,1
55202,816436,1,2
55203,838129,1,3
55204,767765,1,1
55205,775439,3,0
55206,827740,1,0
55207,839677,3,1
55208,839678,2,2
55209,839679,1,0
55210,768746,1,1
55211,802574,1,0
55212,816425,2,2
55213,816426,2,0
55214,794004,1,1
55215,839061,1,1
55216,838137,1,0
55217,767784,2,5
55218,838915,1,1
55219,767784,2,5
55220,838915,1,1
55221,838130,0,2
55222,839063,1,0
55223,768738,3,1
55224,839062,2,0
55225,804463,2,2
55226,804473,2,1
55227,779196,2,2
55228,832445,4,1
55229,804461,0,1
55230,823473,4,3
55231,823474,0,1
55232,823475,3,0
55233,776785,1,0
55234,776783,1,1
55235,804466,1,2
55236,804470,1,0
55237,804707,1,0
55238,837727,1,0
55239,811468,3,1
55240,798884,3,1
55241,839055,0,4
55242,781879,0,4
55243,793111,0,0
55244,799057,3,2
55245,804459,1,3
55246,804462,0,1
55247,804469,3,2
55248,807571,1,2
55249,807573,1,2
55250,807576,0,0
55251,809016,1,2
55252,826583,1,2
55253,797739,1,2
55254,839827,5,0
55255,839828,1,4
55256,839829,5,0
55257,839830,2,0
55258,839831,3,0
55259,839832,1,2
55260,839837,3,1
55261,839838,1,1
55262,839839,0,3
55263,775005,2,2
55264,777101,2,2
55265,777102,3,1
55266,777103,2,2
55267,796795,1,2
55268,804471,1,3
55269,805903,0,3
55270,805907,3,2
55271,777099,3,2
55272,798883,1,2
55273,814860,4,2
55274,814867,1,1
55275,814888,1,3
55276,814898,3,1
55277,814908,1,3
55278,816133,1,1
55279,797546,1,1
55280,807368,1,3
55281,795015,2,2
55282,795767,1,1
55283,800798,0,1
55284,808641,3,3
55285,833648,5,1
55286,839840,6,0
55287,771827,1,2
55288,824272,1,2
55289,792425,0,1
55290,839064,0,0
55291,811684,4,0
55292,811684,4,0
55293,768739,0,0
55294,839433,2,3
55295,779185,2,1
55296,823472,9,0
55297,837624,0,2
55298,839819,2,0
55299,839820,2,1
55300,776782,1,2
55301,776784,1,4
55302,832627,0,0
55303,834934,1,0
55304,834964,1,3
55305,837621,2,0
55306,838146,1,0
55307,832632,2,0
55308,837622,0,3
55309,838370,0,2
55310,828099,2,1
55311,828119,1,2
55312,837623,2,1
55313,806597,0,2
55314,828133,3,4
55315,828138,1,3
55316,839100,1,2
55317,839854,2,0
55318,837565,2,3
55319,834780,3,2
55320,838142,17,0
55321,838377,0,3
55322,797736,1,1
55323,797737,0,1
55324,797738,2,1
55325,797740,2,2
55326,839855,3,2
55327,838156,1,4
55328,839487,4,2
55329,810013,1,2
55330,810017,0,0
55331,839857,2,2
55332,839069,0,1
55333,839070,2,1
55334,775451,2,4
55335,839072,0,0
55336,792774,1,1
55337,792775,1,1
55338,792776,3,2
55339,792777,1,1
55340,792779,2,2
55341,792785,1,0
55342,792786,3,4
55343,792789,0,2
55344,792790,0,1
55345,792799,3,1
55346,792800,0,0
55347,793384,2,1
55348,793385,1,0
55349,793386,0,3
55350,793388,2,0
55351,793389,3,0
55352,793390,1,1
55353,793391,0,0
55354,793392,1,1
55355,794174,0,2
55356,794175,2,1
55357,794176,0,0
55358,794177,3,0
55359,794178,2,1
55360,794179,2,3
55361,794180,1,2
55362,794854,1,1
55363,794855,2,1
55364,794856,0,0
55365,794857,3,0
55366,794858,1,2
55367,797867,0,1
55368,824263,1,1
55369,824265,2,3
55370,824268,4,0
55371,824269,0,1
55372,824274,1,2
55373,824275,0,5
55374,824277,2,3
55375,824279,4,1
55376,824280,2,1
55377,824281,0,1
55378,829679,1,0
55379,830782,0,2
55380,830785,4,4
55381,830790,0,1
55382,830794,2,0
55383,830804,2,0
55384,830809,0,0
55385,830811,2,1
55386,830814,3,1
55387,839862,2,1
55388,839863,0,2
55389,839864,0,1
55390,839866,1,0
55391,793394,0,1
55392,768741,1,3
55393,775447,1,1
55394,775445,1,0
55395,783511,0,1
55396,783520,1,0
55397,783511,0,1
55398,783520,1,0
55399,837680,1,0
55400,838055,2,0
55401,838056,3,0
55402,839798,6,1
55403,775446,0,2
55404,839799,1,1
55405,839800,1,0
55406,838053,1,1
55407,834767,0,0
55408,839823,4,2
55409,837401,3,1
55410,809391,0,2
55411,809418,2,3
55412,814267,5,0
55413,837616,4,0
55414,837618,1,11
55415,839816,1,1
55416,839821,1,3
55417,839825,2,1
55418,839826,1,2
55419,776786,2,1
55420,835449,1,4
55421,835448,2,0
55422,809412,1,1
55423,837397,0,1
55424,837607,4,1
55425,839817,1,3
55426,839822,0,1
55427,839824,2,0
55428,837568,0,5
55429,837569,0,0
55430,837570,1,3
55431,837571,0,1
55432,837573,1,5
55433,837575,0,1
55434,837612,2,1
55435,798687,0,2
55436,798688,2,0
55437,836896,0,2
55438,837398,0,2
55439,839121,0,3
55440,839122,3,0
55441,839123,1,3
55442,839124,1,1
55443,839125,1,4
55444,839127,0,2
55445,839129,1,0
55446,839134,2,1
55447,832626,1,1
55448,832629,0,0
55449,832630,2,1
55450,832631,2,0
55451,832628,2,3
55452,834962,3,0
55453,837608,5,5
55454,806589,0,0
55455,837613,4,1
55456,806464,1,0
55457,806590,0,0
55458,806591,0,0
55459,806592,0,1
55460,806595,1,0
55461,806598,0,0
55462,806600,4,2
55463,809415,3,0
55464,809416,0,1
55465,840090,2,0
55466,805023,3,0
55467,809411,0,0
55468,834994,2,2
55469,834960,3,0
55470,834988,1,0
55471,834989,1,1
55472,837327,1,1
55473,837602,2,0
55474,838093,4,3
55475,838683,1,2
55476,810009,0,2
55477,810012,0,1
55478,810018,0,1
55479,810021,0,0
55480,810024,0,2
55481,810025,2,2
55482,817018,1,1
55483,838391,4,1
55484,840104,2,0
55485,817014,1,0
55486,839071,4,1
55487,792783,1,0
55488,793383,0,0
55489,793387,1,1
55490,793393,0,2
55491,830741,0,0
55492,830743,1,0
55493,830753,2,0
55494,830756,1,1
55495,830765,2,1
55496,830767,4,0
55497,830771,0,0
55498,830776,2,1
55499,840108,0,2
55500,840109,1,2
55501,806593,2,1
55502,838842,2,0
55503,775449,2,2
55504,837684,1,0
55505,833910,3,0
55506,833910,3,0
55507,837683,3,1
55508,838083,1,3
55509,838085,2,1
55510,839801,0,0
55511,790497,0,2
55512,775448,4,2
55513,838054,2,2
55514,839802,1,1
55515,840119,1,1
55516,840121,4,1
55517,807925,1,1
55518,807926,0,1
55519,839809,1,2
55520,822297,0,0
55521,822298,2,2
55522,822302,3,3
55523,822304,2,0
55524,822342,3,1
55525,822343,2,0
55526,822344,0,1
55527,822349,2,0
55528,834953,1,2
55529,839161,3,0
55530,803242,3,0
55531,803244,1,0
55532,834936,0,3
55533,834938,1,1
55534,840123,0,1
55535,803260,0,0
55536,803267,0,1
55537,803271,1,2
55538,840113,2,2
55539,803272,1,1
55540,833627,2,1
55541,837380,0,0
55542,803252,0,0
55543,830898,1,3
55544,834925,2,0
55545,840251,1,3
55546,840273,1,1
55547,837378,1,1
55548,809413,1,0
55549,799982,4,4
55550,833613,2,0
55551,830931,3,1
55552,830935,5,1
55553,830940,0,1
55554,830949,1,1
55555,830952,1,2
55556,830959,1,0
55557,830962,2,1
55558,830971,1,2
55559,830978,2,1
55560,830982,2,2
55561,830987,0,2
55562,830991,0,1
55563,840271,0,1
55564,799983,2,0
55565,830876,3,1
55566,830881,1,0
55567,830886,0,1
55568,830891,1,1
55569,830893,0,0
55570,830906,1,1
55571,830908,1,4
55572,830912,4,0
55573,830928,3,2
55574,830929,1,1
55575,831196,3,2
55576,834184,2,2
55577,834184,2,2
55578,837678,0,1
55579,839803,1,2
55580,839804,1,0
55581,839805,8,0
55582,837723,2,2
55583,802860,1,0
55584,839806,0,0
55585,839807,3,0
55586,803261,2,2
55587,817192,0,1
55588,817194,1,1
55589,817195,0,1
55590,817196,3,1
55591,817197,2,1
55592,776718,0,2
55593,809908,2,2
55594,809910,0,2
55595,807578,0,0
55596,837379,0,1
55597,829318,1,2
55598,807562,1,0
55599,807568,1,0
55600,807581,0,2
55601,811085,0,4
55602,811087,2,0
55603,811091,1,3
55604,827255,2,1
55605,829304,2,0
55606,837377,1,1
55607,840350,1,0
55608,834933,0,0
55609,799065,1,0
55610,811079,1,0
55611,817193,2,1
55612,832592,0,1
55613,833629,1,2
55614,833630,0,0
55615,798887,0,1
55616,809907,2,1
55617,837381,6,2
55618,839861,2,3
55619,837376,2,2
55620,781673,1,4
55621,793124,1,0
55622,796800,3,1
55623,798588,2,1
55624,799677,1,4
55625,800165,1,1
55626,804973,3,0
55627,805917,0,2
55628,809007,1,2
55629,809019,2,0
55630,829381,1,4
55631,834961,2,0
55632,837764,0,0
55633,837942,0,1
55634,839096,1,0
55635,795384,0,2
55636,797741,1,0
55637,797742,0,1
55638,797745,1,2
55639,800166,4,2
55640,800782,1,0
55641,800793,2,1
55642,800802,3,2
55643,832594,0,3
55644,833612,3,0
55645,774597,1,1
55646,798257,2,3
55647,798266,2,2
55648,798271,2,2
55649,799678,5,0
55650,801337,0,1
55651,801344,4,1
55652,801572,4,1
55653,801574,3,0
55654,801638,0,1
55655,801641,0,1
55656,802110,2,1
55657,805730,1,0
55658,805912,1,3
55659,812197,2,1
55660,827842,4,0
55661,827860,1,0
55662,833655,1,0
55663,834152,4,0
55664,837119,3,1
55665,837767,0,2
55666,837786,3,1
55667,839094,2,0
55668,839095,1,1
55669,839773,1,2
55670,798261,4,0
55671,798268,0,4
55672,798890,1,2
55673,840359,2,1
55674,794599,1,2
55675,795016,0,2
55676,795017,4,0
55677,795018,1,0
55678,795019,4,1
55679,795020,0,1
55680,795021,3,0
55681,795022,0,0
55682,795023,3,0
55683,795024,1,2
55684,795771,0,1
55685,795772,0,1
55686,795773,3,1
55687,795775,1,2
55688,795776,2,1
55689,795778,1,1
55690,795779,1,2
55691,795780,1,1
55692,817799,2,0
55693,799284,0,2
55694,791842,0,4
55695,793120,1,4
55696,795382,3,0
55697,797743,2,1
55698,798464,1,0
55699,800691,0,1
55700,802143,0,1
55701,802598,1,0
55702,808652,3,0
55703,840365,1,2
55704,771847,2,2
55705,771848,2,3
55706,771849,0,3
55707,771850,0,2
55708,771852,0,2
55709,793405,1,2
55710,798476,0,4
55711,839421,0,1
55712,833653,0,2
55713,806211,0,0
55714,838138,1,2
55715,838151,0,2
55716,783519,2,1
55717,783708,1,0
55718,783519,2,1
55719,783708,1,0
55720,827754,0,0
55721,794005,3,2
55722,802576,1,2
55723,835481,1,0
55724,838150,1,0
55725,794006,1,2
55726,776609,3,4
55727,776610,0,1
55728,776611,2,1
55729,776612,0,2
55730,776613,1,2
55731,776614,0,3
55732,776615,4,2
55733,776616,3,1
55734,779197,0,0
55735,838537,2,1
55736,838541,2,1
55737,823207,1,1
55738,823208,0,1
55739,823209,0,2
55740,823210,1,0
55741,823211,4,0
55742,823212,3,1
55743,823213,2,2
55744,823214,0,2
55745,802851,3,2
55746,779198,1,0
55747,838546,0,0
55748,830117,1,1
55749,830125,2,3
55750,830128,5,1
55751,830283,8,0
55752,839860,0,0
55753,800147,1,1
55754,802857,1,0
55755,812760,1,0
55756,799063,3,1
55757,814287,7,2
55758,814288,2,5
55759,814289,3,1
55760,821679,0,1
55761,813057,3,2
55762,813064,0,2
55763,813506,0,3
55764,821268,1,2
55765,822490,3,1
55766,827241,1,0
55767,839858,3,0
55768,839859,3,2
55769,809021,2,1
55770,813049,3,0
55771,813056,0,3
55772,813062,0,1
55773,813065,1,0
55774,813066,2,1
55775,813502,4,0
55776,813507,3,2
55777,813511,1,1
55778,813512,3,2
55779,813513,2,0
55780,813514,2,0
55781,813515,3,0
55782,838746,1,2
55783,773865,1,1
55784,781670,0,0
55785,781677,2,3
55786,781680,1,1
