bisai_id,cold,win,draw,lose,big_cold_peilv,normal_peilv,little_cold_peilv
1045539,big_cold,2.0,3.6,4.75,4.75,2.0,3.6
1043257,normal,2.35,3.7,6.0,6.0,2.35,3.7
1047376,big_cold,2.36,3.6,3.0,3.6,2.36,3.0
1046376,normal,3.5,3.45,2.3,3.5,2.3,3.45
1041860,normal,2.35,5.2,9.59,9.59,2.35,5.2
1046980,normal,1.5,4.8,7.75,7.75,1.5,4.8
1046772,normal,4.8,3.8,1.9,4.8,1.9,3.8
1046994,normal,1.39,6.5,19.0,19.0,1.39,6.5
1046988,normal,1.62,4.7,7.27,7.27,1.62,4.7
1046522,normal,1.4,5.1,9.5,9.5,1.4,5.1
1002249,normal,3.61,3.8,2.3,3.8,2.3,3.61
1046996,normal,12.0,6.0,1.46,12.0,1.46,6.0
1043761,normal,1.62,4.65,8.0,8.0,1.62,4.65
1035172,normal,1.11,14.25,51.0,51.0,1.11,14.25
1046118,normal,7.1,4.55,1.57,7.1,1.57,4.55
1044527,little_cold,3.9,3.6,2.5,3.9,2.5,3.6
1046571,little_cold,5.5,3.8,1.9,5.5,1.9,3.8
1045537,normal,1.75,4.25,6.64,6.64,1.75,4.25
1047410,big_cold,2.95,3.28,2.78,3.28,2.78,2.95
1046425,normal,1.24,14.5,43.0,43.0,1.24,14.5
1044523,little_cold,2.7,3.8,3.2,3.8,2.7,3.2
1046984,big_cold,4.6,4.0,1.85,4.6,1.85,4.0
1046778,normal,8.5,5.2,1.46,8.5,1.46,5.2
1045535,normal,1.95,3.65,4.5,4.5,1.95,3.65
1047108,normal,29.0,10.0,1.18,29.0,1.18,10.0
1046424,normal,1.35,7.0,15.0,15.0,1.35,7.0
1035176,normal,2.3,3.6,4.95,4.95,2.3,3.6
1035177,little_cold,4.9,3.85,2.05,4.9,2.05,3.85
1046771,little_cold,5.5,4.0,1.8,5.5,1.8,4.0
1047408,normal,1.85,4.4,5.1,5.1,1.85,4.4
1046514,normal,1.12,14.0,41.0,41.0,1.12,14.0
1006730,normal,2.27,3.45,4.02,4.02,2.27,3.45
974079,big_cold,3.0,3.78,2.97,3.78,2.97,3.0
984330,big_cold,2.67,3.22,3.22,3.22,2.67,3.22
1023479,normal,1.82,4.33,4.77,4.77,1.82,4.33
954826,little_cold,2.1,3.8,4.9,4.9,2.1,3.8
1002136,normal,1.85,4.15,5.0,5.0,1.85,4.15
984338,little_cold,2.56,3.7,5.51,5.51,2.56,3.7
1009823,normal,2.22,3.51,3.8,3.8,2.22,3.51
953630,big_cold,2.35,3.4,3.31,3.4,2.35,3.31
980426,normal,3.25,3.34,2.84,3.34,2.84,3.25
1013258,little_cold,1.88,4.2,6.0,6.0,1.88,4.2
955030,big_cold,1.3,7.35,17.0,17.0,1.3,7.35
1021389,normal,3.05,3.5,2.75,3.5,2.75,3.05
962175,normal,2.12,3.86,4.3,4.3,2.12,3.86
962287,normal,2.64,3.9,4.1,4.1,2.64,3.9
955170,normal,2.25,3.75,4.56,4.56,2.25,3.75
984334,normal,2.77,3.22,3.0,3.22,2.77,3.0
1013254,normal,1.93,4.25,6.75,6.75,1.93,4.25
984324,normal,1.57,6.02,14.09,14.09,1.57,6.02
1017047,big_cold,2.31,3.85,3.69,3.85,2.31,3.69
1007984,normal,2.12,3.5,4.3,4.3,2.12,3.5
1014904,little_cold,2.28,3.4,3.8,3.8,2.28,3.4
959295,normal,2.35,3.6,3.8,3.8,2.35,3.6
953626,normal,1.9,3.95,7.2,7.2,1.9,3.95
1015446,big_cold,3.3,3.5,3.55,3.55,3.3,3.5
1020488,big_cold,1.38,6.4,13.88,13.88,1.38,6.4
953628,normal,2.55,3.74,3.58,3.74,2.55,3.58
974074,normal,3.05,3.69,2.89,3.69,2.89,3.05
1009824,little_cold,2.5,3.51,3.15,3.51,2.5,3.15
980413,normal,2.06,3.4,4.5,4.5,2.06,3.4
974075,normal,1.53,5.06,8.5,8.5,1.53,5.06
1008004,normal,1.97,3.75,5.42,5.42,1.97,3.75
1017542,big_cold,2.05,3.65,4.4,4.4,2.05,3.65
1013574,normal,3.64,4.3,2.47,4.3,2.47,3.64
974647,normal,2.15,3.3,4.55,4.55,2.15,3.3
962333,normal,1.9,4.5,6.0,6.0,1.9,4.5
1022461,little_cold,4.95,3.79,1.98,4.95,1.98,3.79
962367,big_cold,1.35,8.7,15.0,15.0,1.35,8.7
1003940,normal,5.0,4.0,3.65,5.0,3.65,4.0
1007980,little_cold,3.2,3.15,3.7,3.7,3.15,3.2
953623,little_cold,7.0,3.8,2.45,7.0,2.45,3.8
980414,normal,4.19,3.4,2.25,4.19,2.25,3.4
1014715,big_cold,1.9,4.4,7.6,7.6,1.9,4.4
954883,normal,1.92,4.5,6.5,6.5,1.92,4.5
974076,normal,5.75,3.6,3.3,5.75,3.3,3.6
979960,big_cold,7.0,4.75,1.72,7.0,1.72,4.75
1011148,normal,3.7,3.9,2.45,3.9,2.45,3.7
964719,normal,3.1,3.35,2.7,3.35,2.7,3.1
979978,little_cold,3.05,3.65,2.9,3.65,2.9,3.05
974635,little_cold,2.9,3.3,3.6,3.6,2.9,3.3
1023480,normal,1.76,4.37,5.75,5.75,1.76,4.37
962156,little_cold,2.44,3.9,3.8,3.9,2.44,3.8
1016955,normal,2.17,3.4,5.2,5.2,2.17,3.4
967634,normal,2.3,3.4,3.72,3.72,2.3,3.4
1012848,little_cold,1.92,3.64,6.25,6.25,1.92,3.64
1021390,normal,2.55,3.75,5.6,5.6,2.55,3.75
974080,normal,1.65,4.65,7.5,7.5,1.65,4.65
1017689,normal,3.6,5.0,6.8,6.8,3.6,5.0
976358,big_cold,1.32,8.6,23.0,23.0,1.32,8.6
962214,normal,2.52,3.97,3.5,3.97,2.52,3.5
1009826,normal,3.4,3.55,2.5,3.55,2.5,3.4
961226,normal,8.4,6.16,11.5,11.5,6.16,8.4
1017044,normal,2.43,3.88,3.0,3.88,2.43,3.0
967649,normal,7.0,4.5,1.7,7.0,1.7,4.5
1014716,big_cold,2.8,3.51,2.81,3.51,2.8,2.81
1017688,big_cold,3.25,3.7,3.77,3.77,3.25,3.7
1014717,normal,1.92,3.8,4.52,4.52,1.92,3.8
953629,normal,1.62,4.7,15.0,15.0,1.62,4.7
1021391,big_cold,3.2,3.7,2.89,3.7,2.89,3.2
984325,big_cold,2.25,6.95,17.2,17.2,2.25,6.95
975546,normal,1.26,11.25,30.0,30.0,1.26,11.25
979914,little_cold,1.65,5.15,6.97,6.97,1.65,5.15
1009828,normal,4.0,3.5,2.22,4.0,2.22,3.5
980422,normal,1.87,3.82,6.1,6.1,1.87,3.82
1007987,little_cold,2.87,3.36,2.8,3.36,2.8,2.87
953625,normal,2.61,3.53,3.35,3.53,2.61,3.35
976348,little_cold,3.15,3.6,2.75,3.6,2.75,3.15
1021894,little_cold,3.0,3.2,3.15,3.2,3.0,3.15
1002876,normal,4.2,4.4,2.11,4.4,2.11,4.2
955154,little_cold,2.8,3.42,3.25,3.42,2.8,3.25
1015448,normal,2.05,3.78,5.6,5.6,2.05,3.78
955088,normal,1.65,4.6,6.8,6.8,1.65,4.6
961225,little_cold,2.89,3.35,3.15,3.35,2.89,3.15
1016822,normal,8.6,4.85,1.62,8.6,1.62,4.85
1007982,normal,2.07,3.55,4.52,4.52,2.07,3.55
1013978,normal,5.8,4.0,2.0,5.8,2.0,4.0
975545,little_cold,1.9,4.46,7.61,7.61,1.9,4.46
1017543,normal,2.5,4.0,4.35,4.35,2.5,4.0
953624,normal,1.78,3.85,5.75,5.75,1.78,3.85
980416,little_cold,1.7,4.15,7.2,7.2,1.7,4.15
1009825,normal,2.2,3.67,4.55,4.55,2.2,3.67
979984,big_cold,8.3,5.0,1.6,8.3,1.6,5.0
1016821,normal,1.9,3.6,5.1,5.1,1.9,3.6
1009316,big_cold,1.86,4.3,5.5,5.5,1.86,4.3
979974,normal,1.6,5.0,7.5,7.5,1.6,5.0
980415,big_cold,3.1,3.33,4.5,4.5,3.1,3.33
1014497,normal,1.45,5.0,7.5,7.5,1.45,5.0
953627,normal,2.2,3.6,5.3,5.3,2.2,3.6
1021216,big_cold,3.1,3.8,4.0,4.0,3.1,3.8
1013760,normal,17.0,7.5,1.37,17.0,1.37,7.5
1013255,big_cold,2.99,3.53,2.55,3.53,2.55,2.99
1016954,normal,4.65,3.4,2.25,4.65,2.25,3.4
1021214,normal,2.45,3.9,4.77,4.77,2.45,3.9
1017541,big_cold,3.67,3.7,2.8,3.7,2.8,3.67
962122,normal,2.8,4.2,2.95,4.2,2.8,2.95
979955,normal,2.5,3.55,3.32,3.55,2.5,3.32
1009314,big_cold,1.85,3.67,4.8,4.8,1.85,3.67
980420,little_cold,2.6,3.35,6.5,6.5,2.6,3.35
1014899,normal,2.27,3.3,4.2,4.2,2.27,3.3
959306,big_cold,2.45,3.96,5.4,5.4,2.45,3.96
1016953,little_cold,4.19,3.2,2.35,4.19,2.35,3.2
1023471,big_cold,2.39,3.44,3.6,3.6,2.39,3.44
980418,normal,2.41,3.5,3.65,3.65,2.41,3.5
975537,normal,2.67,3.7,3.08,3.7,2.67,3.08
974639,big_cold,1.6,4.5,8.1,8.1,1.6,4.5
979982,little_cold,2.02,4.02,4.3,4.3,2.02,4.02
1003941,big_cold,2.14,3.84,4.1,4.1,2.14,3.84
1009318,normal,4.15,4.0,1.98,4.15,1.98,4.0
979983,normal,1.7,5.0,8.0,8.0,1.7,5.0
974082,normal,1.4,7.19,13.5,13.5,1.4,7.19
980421,big_cold,3.45,3.2,2.84,3.45,2.84,3.2
984337,little_cold,2.42,3.75,5.1,5.1,2.42,3.75
1002877,normal,4.2,3.95,2.15,4.2,2.15,3.95
961231,little_cold,2.25,3.75,4.75,4.75,2.25,3.75
1023425,big_cold,2.6,3.45,3.14,3.45,2.6,3.14
1023430,little_cold,2.1,3.74,4.0,4.0,2.1,3.74
1013977,normal,3.8,3.4,2.45,3.8,2.45,3.4
1017045,little_cold,1.55,5.0,9.5,9.5,1.55,5.0
1009321,big_cold,2.45,3.5,3.4,3.5,2.45,3.4
1003939,little_cold,2.3,3.8,4.2,4.2,2.3,3.8
962262,normal,1.3,7.9,18.33,18.33,1.3,7.9
1003942,normal,1.87,4.03,4.95,4.95,1.87,4.03
1021217,big_cold,2.75,3.55,3.3,3.55,2.75,3.3
1009829,little_cold,2.15,3.77,3.9,3.9,2.15,3.77
1022462,normal,1.35,6.03,12.44,12.44,1.35,6.03
1011147,normal,1.9,4.35,7.04,7.04,1.9,4.35
974630,normal,1.79,3.77,7.54,7.54,1.79,3.77
1009320,normal,6.1,4.75,1.75,6.1,1.75,4.75
1014902,normal,1.7,3.9,6.5,6.5,1.7,3.9
1007985,normal,1.72,3.9,6.3,6.3,1.72,3.9
1013256,little_cold,2.35,3.76,3.66,3.76,2.35,3.66
974083,normal,4.75,4.0,2.05,4.75,2.05,4.0
1008030,big_cold,2.3,3.55,3.65,3.65,2.3,3.55
1009325,normal,3.02,3.5,2.6,3.5,2.6,3.02
959297,big_cold,2.7,3.7,3.02,3.7,2.7,3.02
974078,normal,2.65,3.38,3.18,3.38,2.65,3.18
953631,normal,3.1,3.5,3.7,3.7,3.1,3.5
954952,big_cold,7.75,5.25,1.55,7.75,1.55,5.25
954832,normal,1.77,4.04,6.0,6.0,1.77,4.04
1014905,normal,1.72,3.92,7.0,7.0,1.72,3.92
960498,big_cold,2.72,3.9,3.15,3.9,2.72,3.15
1023756,big_cold,3.1,3.65,2.7,3.65,2.7,3.1
1022459,normal,2.22,3.82,5.0,5.0,2.22,3.82
962327,normal,4.5,4.1,2.33,4.5,2.33,4.1
980417,little_cold,3.75,3.15,2.7,3.75,2.7,3.15
954986,normal,1.88,3.84,5.48,5.48,1.88,3.84
1013251,little_cold,6.0,4.5,2.25,6.0,2.25,4.5
1021215,normal,2.65,3.6,3.15,3.6,2.65,3.15
1013558,normal,2.47,4.3,4.2,4.3,2.47,4.2
1023428,little_cold,2.05,3.64,4.67,4.67,2.05,3.64
1014901,big_cold,2.61,3.25,3.8,3.8,2.61,3.25
1017687,normal,3.9,4.0,2.61,4.0,2.61,3.9
1028345,normal,3.5,3.45,2.45,3.5,2.45,3.45
1008172,normal,5.0,3.95,1.82,5.0,1.82,3.95
1032609,big_cold,2.7,3.25,3.1,3.25,2.7,3.1
1022571,normal,6.35,4.85,1.6,6.35,1.6,4.85
1025932,normal,5.15,4.2,2.05,5.15,2.05,4.2
1032902,big_cold,3.15,3.6,2.8,3.6,2.8,3.15
1004144,normal,1.42,5.55,11.0,11.0,1.42,5.55
1032616,normal,4.97,3.55,2.15,4.97,2.15,3.55
1039992,big_cold,7.06,4.5,1.72,7.06,1.72,4.5
1004149,little_cold,2.99,3.8,2.88,3.8,2.88,2.99
1041478,big_cold,2.56,3.2,3.62,3.62,2.56,3.2
1025471,normal,2.37,4.0,3.7,4.0,2.37,3.7
1038935,little_cold,2.35,3.51,3.64,3.64,2.35,3.51
1013355,big_cold,2.35,3.8,3.22,3.8,2.35,3.22
1038933,normal,4.33,3.8,2.23,4.33,2.23,3.8
1002978,little_cold,2.75,3.7,2.85,3.7,2.75,2.85
1028350,normal,2.4,3.5,3.75,3.75,2.4,3.5
1039359,big_cold,2.05,3.5,5.1,5.1,2.05,3.5
1009977,normal,2.32,3.6,3.32,3.6,2.32,3.32
1002254,normal,1.45,5.5,10.43,10.43,1.45,5.5
1032900,normal,1.7,4.5,6.75,6.75,1.7,4.5
1017138,normal,2.39,4.5,7.25,7.25,2.39,4.5
1045114,normal,1.75,3.75,5.4,5.4,1.75,3.75
1017139,little_cold,2.56,4.65,8.5,8.5,2.56,4.65
1027417,big_cold,2.15,4.11,4.5,4.5,2.15,4.11
1039358,big_cold,2.14,3.5,5.5,5.5,2.14,3.5
1032608,normal,1.91,3.45,5.0,5.0,1.91,3.45
1038929,little_cold,1.5,15.0,45.0,45.0,1.5,15.0
1017140,little_cold,1.95,5.25,8.0,8.0,1.95,5.25
1030384,normal,2.6,3.42,3.5,3.5,2.6,3.42
1026816,normal,1.5,7.5,19.82,19.82,1.5,7.5
1002248,normal,2.05,3.76,4.2,4.2,2.05,3.76
1004147,big_cold,2.37,3.75,3.24,3.75,2.37,3.24
1026315,little_cold,5.5,4.15,2.15,5.5,2.15,4.15
1015131,normal,1.67,4.0,10.05,10.05,1.67,4.0
1041835,normal,1.45,5.96,13.23,13.23,1.45,5.96
1002981,little_cold,2.95,3.6,2.72,3.6,2.72,2.95
1039997,little_cold,2.13,3.6,4.0,4.0,2.13,3.6
1022569,normal,6.0,4.85,2.27,6.0,2.27,4.85
1026167,normal,2.22,4.1,4.35,4.35,2.22,4.1
1034123,normal,1.9,4.0,7.5,7.5,1.9,4.0
1036828,big_cold,1.91,4.55,4.85,4.85,1.91,4.55
1022568,big_cold,4.9,4.29,1.92,4.9,1.92,4.29
1002979,normal,2.12,3.9,4.02,4.02,2.12,3.9
1012289,normal,1.9,4.4,7.75,7.75,1.9,4.4
1002977,big_cold,1.7,4.45,7.54,7.54,1.7,4.45
1013052,big_cold,2.37,3.55,4.95,4.95,2.37,3.55
1013673,big_cold,2.41,3.5,3.55,3.55,2.41,3.5
1027249,normal,1.6,4.6,7.3,7.3,1.6,4.6
1004146,little_cold,1.72,4.3,5.38,5.38,1.72,4.3
1026516,little_cold,3.0,5.0,2.8,5.0,2.8,3.0
1009235,little_cold,1.5,4.85,6.5,6.5,1.5,4.85
1029002,normal,2.16,3.85,4.33,4.33,2.16,3.85
1043202,little_cold,2.85,3.25,3.66,3.66,2.85,3.25
1025463,normal,3.34,3.46,3.1,3.46,3.1,3.34
1004145,big_cold,2.45,4.0,3.25,4.0,2.45,3.25
1006615,little_cold,1.82,4.45,4.65,4.65,1.82,4.45
1041481,little_cold,2.75,3.15,3.45,3.45,2.75,3.15
1009228,little_cold,2.2,4.3,3.06,4.3,2.2,3.06
1034396,normal,2.5,3.4,3.56,3.56,2.5,3.4
1006614,normal,2.21,3.85,3.7,3.85,2.21,3.7
1008161,normal,1.62,4.3,6.5,6.5,1.62,4.3
1013050,normal,1.94,4.0,7.03,7.03,1.94,4.0
1004148,normal,2.55,3.75,2.9,3.75,2.55,2.9
1034122,big_cold,2.75,4.2,8.5,8.5,2.75,4.2
1006611,little_cold,1.78,4.2,5.6,5.6,1.78,4.2
1041483,big_cold,3.17,3.2,3.2,3.2,3.17,3.2
1013049,normal,2.66,3.3,3.7,3.7,2.66,3.3
1014815,little_cold,5.1,3.89,1.92,5.1,1.92,3.89
1030388,big_cold,1.56,4.41,8.0,8.0,1.56,4.41
1033228,normal,2.46,3.6,3.7,3.7,2.46,3.6
1026512,little_cold,2.77,3.67,3.4,3.67,2.77,3.4
1008150,normal,2.91,3.74,2.52,3.74,2.52,2.91
1013058,normal,1.57,4.84,14.8,14.8,1.57,4.84
1045116,normal,1.85,3.55,4.55,4.55,1.85,3.55
1026319,normal,1.95,4.0,4.9,4.9,1.95,4.0
1030386,little_cold,2.15,3.5,4.9,4.9,2.15,3.5
1033938,little_cold,7.0,4.55,1.87,7.0,1.87,4.55
1034403,little_cold,2.28,3.64,4.35,4.35,2.28,3.64
1013057,little_cold,2.62,3.38,3.78,3.78,2.62,3.38
1045115,little_cold,2.0,4.4,10.0,10.0,2.0,4.4
1027248,normal,3.62,3.44,2.45,3.62,2.45,3.44
1027250,big_cold,3.85,3.7,2.25,3.85,2.25,3.7
1026515,normal,4.5,4.0,2.02,4.5,2.02,4.0
1040972,normal,2.14,3.89,5.85,5.85,2.14,3.89
1027245,little_cold,4.6,3.9,2.08,4.6,2.08,3.9
1034395,normal,2.77,3.6,3.05,3.6,2.77,3.05
1032611,big_cold,2.25,3.3,4.7,4.7,2.25,3.3
1025929,normal,2.85,3.6,2.77,3.6,2.77,2.85
1026817,big_cold,3.6,3.25,2.62,3.6,2.62,3.25
1005944,little_cold,2.65,3.32,3.52,3.52,2.65,3.32
1037022,normal,1.36,5.55,17.52,17.52,1.36,5.55
1007643,normal,3.16,3.52,2.78,3.52,2.78,3.16
1034119,little_cold,2.8,3.3,3.22,3.3,2.8,3.22
1013054,normal,1.95,3.8,5.95,5.95,1.95,3.8
1043986,normal,1.7,4.0,8.1,8.1,1.7,4.0
1040970,little_cold,3.5,3.4,3.2,3.5,3.2,3.4
1006601,big_cold,1.82,4.0,5.3,5.3,1.82,4.0
1032615,normal,2.7,3.6,4.1,4.1,2.7,3.6
1026513,normal,1.6,4.62,7.22,7.22,1.6,4.62
1026317,little_cold,2.51,3.49,3.9,3.9,2.51,3.49
1017135,little_cold,3.51,3.5,2.54,3.51,2.54,3.5
1013056,normal,4.1,3.35,2.3,4.1,2.3,3.35
1038032,normal,2.6,3.7,3.03,3.7,2.6,3.03
1032607,normal,2.2,3.1,4.33,4.33,2.2,3.1
1027414,little_cold,2.72,3.6,2.95,3.6,2.72,2.95
1039728,normal,2.35,3.2,3.9,3.9,2.35,3.2
1013360,little_cold,2.1,4.45,5.55,5.55,2.1,4.45
1034118,big_cold,1.86,3.9,6.5,6.5,1.86,3.9
1026314,normal,2.55,3.76,3.5,3.76,2.55,3.5
1043985,normal,2.03,3.5,4.6,4.6,2.03,3.5
1013851,normal,17.0,7.6,2.35,17.0,2.35,7.6
1022572,normal,3.2,3.86,3.38,3.86,3.2,3.38
1030385,normal,2.5,5.05,9.0,9.0,2.5,5.05
1034124,big_cold,2.25,3.3,3.94,3.94,2.25,3.3
1039357,big_cold,2.18,3.35,5.5,5.5,2.18,3.35
1039993,normal,3.2,3.4,3.1,3.4,3.1,3.2
1013677,little_cold,2.95,3.4,2.89,3.4,2.89,2.95
1004143,normal,1.67,5.57,8.0,8.0,1.67,5.57
1032613,big_cold,2.8,3.3,3.3,3.3,2.8,3.3
1035135,little_cold,4.32,3.4,2.3,4.32,2.3,3.4
1014816,little_cold,3.6,3.72,2.42,3.72,2.42,3.6
1033935,normal,1.69,4.8,7.0,7.0,1.69,4.8
1009234,normal,1.45,5.25,7.5,7.5,1.45,5.25
1032614,big_cold,1.99,3.55,5.25,5.25,1.99,3.55
1033958,normal,1.25,13.0,36.0,36.0,1.25,13.0
1033222,big_cold,1.65,4.6,7.0,7.0,1.65,4.6
1027412,normal,1.58,4.89,8.2,8.2,1.58,4.89
1017134,normal,2.45,3.75,3.35,3.75,2.45,3.35
1038130,big_cold,5.75,4.0,1.91,5.75,1.91,4.0
1032610,normal,1.9,3.45,5.5,5.5,1.9,3.45
1012287,normal,2.8,3.66,3.75,3.75,2.8,3.66
1041475,big_cold,3.04,3.2,3.01,3.2,3.01,3.04
1014814,big_cold,2.32,3.61,3.22,3.61,2.32,3.22
1033225,big_cold,2.27,3.5,3.81,3.81,2.27,3.5
1022570,little_cold,1.58,5.25,7.25,7.25,1.58,5.25
1012285,big_cold,1.9,4.0,5.7,5.7,1.9,4.0
1039995,normal,21.0,9.65,1.27,21.0,1.27,9.65
1014420,little_cold,2.3,4.3,2.98,4.3,2.3,2.98
1025928,normal,2.18,4.0,4.25,4.25,2.18,4.0
1006608,little_cold,1.76,4.5,5.5,5.5,1.76,4.5
1009233,little_cold,2.35,3.9,2.85,3.9,2.35,2.85
1008158,little_cold,4.85,3.8,1.98,4.85,1.98,3.8
1025468,normal,9.75,5.7,1.44,9.75,1.44,5.7
1044025,normal,2.21,3.44,4.4,4.4,2.21,3.44
1012288,normal,1.41,7.0,15.0,15.0,1.41,7.0
1008153,little_cold,2.31,3.6,3.5,3.6,2.31,3.5
1034400,normal,1.18,9.49,27.0,27.0,1.18,9.49
1032612,normal,2.75,3.4,3.4,3.4,2.75,3.4
1031571,normal,1.51,6.21,18.16,18.16,1.51,6.21
1029000,normal,2.0,4.1,4.35,4.35,2.0,4.1
1037945,big_cold,1.8,4.2,5.0,5.0,1.8,4.2
1014421,little_cold,1.35,6.5,12.0,12.0,1.35,6.5
1041476,little_cold,3.51,3.0,2.9,3.51,2.9,3.0
1040001,normal,5.39,3.92,1.9,5.39,1.9,3.92
1002975,normal,1.55,5.27,9.48,9.48,1.55,5.27
1022567,big_cold,4.45,3.9,4.45,4.45,3.9,4.45
1019697,normal,2.2,3.76,3.6,3.76,2.2,3.6
1039360,little_cold,1.9,3.65,5.8,5.8,1.9,3.65
1006612,little_cold,1.77,4.45,4.7,4.7,1.77,4.45
1026316,normal,2.6,3.6,3.5,3.6,2.6,3.5
1039996,normal,1.62,4.8,7.5,7.5,1.62,4.8
1029001,big_cold,2.75,3.7,3.4,3.7,2.75,3.4
1031326,normal,4.51,4.03,1.96,4.51,1.96,4.03
1041834,big_cold,10.91,5.5,1.45,10.91,1.45,5.5
1009976,little_cold,2.85,3.75,3.0,3.75,2.85,3.0
1026318,normal,2.6,3.66,3.2,3.66,2.6,3.2
1017136,normal,3.37,3.82,2.25,3.82,2.25,3.37
1041471,big_cold,2.57,3.2,3.75,3.75,2.57,3.2
1033230,little_cold,2.2,3.7,4.75,4.75,2.2,3.7
1038938,big_cold,2.46,3.65,3.62,3.65,2.46,3.62
1039356,little_cold,2.66,3.25,3.7,3.7,2.66,3.25
1002976,little_cold,2.9,5.9,10.51,10.51,2.9,5.9
1015086,big_cold,2.18,3.3,4.5,4.5,2.18,3.3
1044395,normal,1.01,36.0,67.0,67.0,1.01,36.0
1036814,normal,1.9,4.2,4.3,4.3,1.9,4.2
1036385,big_cold,2.14,3.82,3.9,3.9,2.14,3.82
1043147,little_cold,2.3,3.45,4.6,4.6,2.3,3.45
1026797,normal,25.0,8.3,1.22,25.0,1.22,8.3
1015081,little_cold,2.06,3.35,5.0,5.0,2.06,3.35
1031297,little_cold,1.69,5.0,7.0,7.0,1.69,5.0
1013907,normal,1.22,7.45,15.25,15.25,1.22,7.45
1027545,normal,2.7,3.15,3.8,3.8,2.7,3.15
1027546,normal,2.43,3.54,3.95,3.95,2.43,3.54
1043749,normal,1.18,10.0,34.0,34.0,1.18,10.0
1043751,normal,5.75,4.25,1.65,5.75,1.65,4.25
1031301,little_cold,2.45,3.9,3.2,3.9,2.45,3.2
1040943,little_cold,2.95,3.0,2.96,3.0,2.95,2.96
1006901,little_cold,10.46,5.75,1.35,10.46,1.35,5.75
1043748,normal,1.85,4.45,5.75,5.75,1.85,4.45
1044199,little_cold,4.4,3.45,2.8,4.4,2.8,3.45
1036380,normal,3.2,4.0,2.41,4.0,2.41,3.2
1004106,big_cold,2.8,3.8,2.81,3.8,2.8,2.81
1028321,normal,2.54,3.65,3.8,3.8,2.54,3.65
1042622,little_cold,1.9,3.76,4.69,4.69,1.9,3.76
1029271,normal,2.51,3.5,3.44,3.5,2.51,3.44
1036382,normal,1.65,5.0,5.6,5.6,1.65,5.0
1025435,normal,1.33,6.11,13.0,13.0,1.33,6.11
1044373,little_cold,2.37,3.65,3.2,3.65,2.37,3.2
1038052,little_cold,1.9,4.04,5.26,5.26,1.9,4.04
1031296,normal,2.4,3.9,3.7,3.9,2.4,3.7
1041441,normal,3.7,3.2,2.7,3.7,2.7,3.2
1027547,little_cold,2.25,3.3,4.9,4.9,2.25,3.3
1042621,normal,5.2,4.1,1.99,5.2,1.99,4.1
1038904,big_cold,3.3,3.41,2.7,3.41,2.7,3.3
1026481,normal,2.0,3.95,4.75,4.75,2.0,3.95
1035111,normal,5.85,3.82,2.5,5.85,2.5,3.82
1043750,normal,6.15,4.6,1.67,6.15,1.67,4.6
1027549,little_cold,3.15,3.25,2.75,3.25,2.75,3.15
1025904,little_cold,3.35,3.75,2.84,3.75,2.84,3.35
1036387,big_cold,4.15,4.4,2.52,4.4,2.52,4.15
1041443,normal,2.2,3.4,4.75,4.75,2.2,3.4
1044198,big_cold,1.82,3.75,6.8,6.8,1.82,3.75
1033198,normal,2.0,3.7,4.74,4.74,2.0,3.7
1031303,little_cold,4.76,4.32,2.2,4.76,2.2,4.32
1036999,little_cold,2.85,3.35,3.08,3.35,2.85,3.08
1044200,normal,9.5,5.0,1.6,9.5,1.6,5.0
1027550,little_cold,3.0,3.25,2.75,3.25,2.75,3.0
1041172,normal,4.5,3.3,2.6,4.5,2.6,3.3
1031546,little_cold,5.3,3.75,1.9,5.3,1.9,3.75
1044201,normal,10.0,5.3,1.45,10.0,1.45,5.3
1013334,normal,1.92,4.29,4.8,4.8,1.92,4.29
1027548,big_cold,2.24,3.4,4.3,4.3,2.24,3.4
1009911,little_cold,1.92,3.88,4.62,4.62,1.92,3.88
1027226,normal,3.4,3.45,2.45,3.45,2.45,3.4
1034382,normal,2.29,3.5,3.74,3.74,2.29,3.5
1036386,normal,1.4,6.75,10.0,10.0,1.4,6.75
1043747,little_cold,2.9,3.8,2.85,3.8,2.85,2.9
1027551,normal,3.35,3.5,2.5,3.5,2.5,3.35
1044396,little_cold,5.75,4.95,1.94,5.75,1.94,4.95
1004101,big_cold,2.33,3.85,3.75,3.85,2.33,3.75
1033200,normal,2.3,3.5,3.66,3.66,2.3,3.5
1007594,little_cold,1.69,4.45,5.25,5.25,1.69,4.45
1032871,normal,1.37,6.84,17.0,17.0,1.37,6.84
1038908,normal,2.32,3.51,4.2,4.2,2.32,3.51
1005889,little_cold,2.3,3.5,4.0,4.0,2.3,3.5
1036384,little_cold,2.88,3.9,2.67,3.9,2.67,2.88
1027543,big_cold,3.04,3.4,2.71,3.4,2.71,3.04
1031302,little_cold,2.32,3.8,3.4,3.8,2.32,3.4
1039320,normal,2.15,3.5,4.86,4.86,2.15,3.5
1036383,normal,1.92,5.0,5.75,5.75,1.92,5.0
1012989,little_cold,1.72,4.2,6.6,6.6,1.72,4.2
1036378,little_cold,2.62,4.1,3.75,4.1,2.62,3.75
1028319,normal,2.48,3.7,3.35,3.7,2.48,3.35
1036379,little_cold,2.8,3.89,3.0,3.89,2.8,3.0
1023861,little_cold,3.07,3.41,2.66,3.41,2.66,3.07
